datetime,kind,title,text,url
2025-01-03 16:28,VIDEO,杀戮尖塔—2025白夕Seal1月录播合集！,,https://t.bilibili.com/1018141488094117920
2024-12-30 08:58,FORWARD,,忽然看到后半段对轴差了4秒 噶人们等我一下我去换下源[委屈],https://t.bilibili.com/1016540998624346120
2024-12-29 19:43,VIDEO,杀戮尖塔—你和豹豹差别在哪？万小时鸡煲抓牌分析！第一期,,https://t.bilibili.com/1016336150160212009
2024-12-28 11:50,VIDEO,杀戮尖塔—如果念错卡牌名字就要扣血？豹豹和xbx心连心，xbx和豹豹丸脑筋！,,https://t.bilibili.com/1015843152327606280
2024-12-28 09:40,FORWARD,,转发动态,https://t.bilibili.com/1015809655860887555
2024-12-24 12:00,VIDEO,杀戮尖塔—粉丝：精选毒种！ 豹豹：串刺＞肾宝！保护金币＞一切！可解此局！,,https://t.bilibili.com/1014361418679451653
2024-12-24 11:00,VIDEO,杀戮尖塔—白夕Seal12.5月录播合集！,,https://t.bilibili.com/1014345879486726160
2024-12-23 12:00,VIDEO,杀戮尖塔—当猎手禁用一切抽牌卡和遗物！可以战胜吗？,,https://t.bilibili.com/1013990251877629993
2024-12-22 12:00,VIDEO,杀戮尖塔—开局黑星，但所有遗物替换为年度最佳遗物？,,https://t.bilibili.com/1013619175296335879
2024-12-21 13:45,VIDEO,杀戮尖塔—典中典之开局乐呵呵删二偶遇堵路乐嘉输出烂完被嗯在地上腐乳至10血忽然发现伏笔3滴血亏白莲基木但灵鸡一动使用刀舞塔学出华惊天尿手成功翻盘爽种如何呢？,,https://t.bilibili.com/1013275376052338696
2024-12-21 10:59,VIDEO,杀戮尖塔—典中典之唐流农神嫖boss激动发出猪叫然后自作聪明驾驭唐爹惨遭家法处置漏出红色裤头喜提唐流标准结局说是,,https://t.bilibili.com/1013232589594427412
2024-12-20 13:19,POST,,又是辛勤的一年汪[脱单doge] [给心心][给心心][给心心]今天好多豹白私信邀功说是 谢谢大家汪,https://t.bilibili.com/1012897423221063713
2024-12-19 11:55,VIDEO,杀戮尖塔—开局10张下注+爽种！下来下去一无所有！转来转去像个小丑！逆天翻盘竟是！？,,https://t.bilibili.com/1012504794478149654
2024-12-18 13:39,VIDEO,蠕行的恐惧：克苏鲁选集—机枪扫射？菜刀砍头？克苏鲁：？,,https://t.bilibili.com/1012160462683373577
2024-12-17 13:17,VIDEO,杀戮尖塔—你和豹豹差别在哪？万小时战士抓牌分析！最强蓝卡究竟是谁？,,https://t.bilibili.com/1011783648019480593
2024-12-14 12:35,VIDEO,杀戮尖塔—统计万小时玩家卡牌抓率！尽孝壁垒？你和豹豹差别在哪？,,https://t.bilibili.com/1010659491867263011
2024-12-12 17:00,VIDEO,代号肉鸽:流放之地—把尖塔和炉石搞里头！全新佳作推荐！,,https://t.bilibili.com/1009985701681299463
2024-12-11 12:00,VIDEO,杀戮尖塔—粉丝：77连胜豹毙种！豹豹豹仇！豹豹：噶人闷上勾拳0费打70！！！,,https://t.bilibili.com/1009537315712794627
2024-12-10 12:00,VIDEO,杀戮尖塔—世界上没有什么是完美的，除了“？”,,https://t.bilibili.com/1009166221937999921
2024-12-09 15:28,POST,,今天做俩视频去！小鸽＞一切！ 噶人们明天见噶人们，录播已传合集！,https://t.bilibili.com/1008848793773277185
2024-12-07 12:13,VIDEO,杀戮尖塔—粉丝：噶人闷算个命！豹豹：毒种！绿帽！xbx！这辈子有了！,,https://t.bilibili.com/1008056282132774916
2024-12-04 12:03,POST,,发一下小狗和录播封面[脱单doge] 豹豹吐小舌头超可爱[给心心] 昨日服刑人员已刑满释放，认罪态度良好，争取下次再犯！,https://t.bilibili.com/1006940608513703943
2024-12-02 18:00,VIDEO,杀戮尖塔—白夕Seal12月录播合集！,,https://t.bilibili.com/1006290397740138528
2024-11-28 11:20,VIDEO,杀戮尖塔—挑战开局加10张祭品！猪血会放干吗？,,https://t.bilibili.com/1004703042236317702
2024-11-27 18:00,VIDEO,杀戮尖塔—故障机器神又一力作！卡组最小只有7张！紫皮做得到吗？,,https://t.bilibili.com/1004434963248971874
2024-11-25 12:00,VIDEO,杀戮尖塔—打防过三奴隶？20血三费精巧铜人？一天两单发毒种的含金量！,,https://t.bilibili.com/1003599871279628306
2024-11-24 12:00,VIDEO,杀戮尖塔—什么毒种需要金冠来解？穷到豹炸但永远别放弃！,,https://t.bilibili.com/1003228872020328471
2024-11-21 14:26,VIDEO,杀戮尖塔—菜农mod合集！⚠️严禁入内！☣️猪瘟传播☣️！⚠️,,https://t.bilibili.com/1002153261894991877
2024-11-21 12:00,VIDEO,"杀戮尖塔—全都卡启动！这给我干哪来了,这还是孤杖急祈人吗？",,https://t.bilibili.com/1002115530593665062
2024-11-19 14:33,VIDEO,杀戮尖塔—粉丝：罕见观者火蛋带骨肉剧毒种！ 豹豹：没过牌就这？,,https://t.bilibili.com/1001412878250541075
2024-11-19 13:25,VIDEO,杀戮尖塔—白夕Seal11.5月录播合集！,,https://t.bilibili.com/1001395247397208085
2024-11-16 11:52,VIDEO,杀戮尖塔—尖塔唯一の神有mod了？充满农晷农盘农盒基米孩舅农黑农白唐笑豹指导之尖塔农黑化之菜农mod,,https://t.bilibili.com/1000258184898674692
2024-11-15 18:11,VIDEO,蠕行的恐惧—克系卡牌肉鸽新作试玩！终于有卡牌重视美术了！,,https://t.bilibili.com/999984642727608340
2024-11-02 09:22,POST,,小狗今天好多啦！[给心心] 就是哈基豹今天浑身酸痛[酸了] 补上前天尖塔万小时纪念回馈： 一.10.24号到31号相当于提前上舰的，如果没在以往生日活动时领取小海豹玩偶，请进舰长群晚点看通知填写收货地址！ 二.10.31号当天以及截止11.4号这几天上舰可直接领取小海豹！（即便以前领取过）[脱单doge] 希望大家也每天开心！整小狗是真累呀[委屈][委屈],https://t.bilibili.com/995024329138765824
2024-11-01 20:12,POST,,检查结果是疫苗打过啦，但是肚肚里有球虫，耳朵里有螨虫需要慢慢用药，体重18斤很瘦！年龄应该确定在六个月[委屈][委屈] 今天伺候豹豹真是完全累豹：带豹豹出门：1.抱下楼梯2.牵着不走3.蹲下跟过来4.重复23 我说我纯在蹲起它能反驳吗？ [委屈][委屈] 有没有xbx讲讲为啥原因，站着硬拉都不行，人蹲下才会往人走[辣眼睛]。 今天有点累了[大哭]明天饲养员出门很难想象如何战胜[笑哭],https://t.bilibili.com/994820782087471125
2024-11-01 15:06,POST,,豹豹到家了！豹豹抱抱豹豹宝宝！[星星眼][星星眼] 下午一点刚到家在客厅大的小的齐上阵！奥利给完还上去闻闻，到家第一天特别活泼！但是粘人，一声不叫。[脱单doge] 现在终于累睡着了准备赶紧去宠物医院看看口臭再查个体。不过到现在两小时没嘘嘘，噶人们我孩怕都不敢让他在我卧室睡（木地板）[委屈][委屈] 今晚可能会晚点来 熬小狗累豹了，又困又怕它奥利给干了兄弟们[委屈][委屈],https://t.bilibili.com/994741935035908097
2024-10-29 12:17,POST,,近期有许多xbx认同豹豹的品位询问豹豹的歌单在哪，在这放一下豹豹的网易云[doge_金箍][doge_金箍] https://music.163.com/playlist?id=8282796980&uct2=U2FsdGVkX1+dpivV+jb6mB/lBBvOvTyWRu7Q/xoSW8U= 我说豹豹品味真的很高你能反驳吗？[傲娇][傲娇],https://t.bilibili.com/993585102789279750
2024-10-28 11:46,VIDEO,杀戮尖塔—典中典之删防打击四精英二层继续冲刺全部裸摸充满基米精神但不慎漏出猪头一点防不拿避免卡启动全靠局外烧牌矛盾极限尽孝壁垒硫磺却洗刷万小时世界观战,,https://t.bilibili.com/993206033253924869
2024-10-28 11:40,VIDEO,杀戮尖塔—白夕Seal11月录播合集！,,https://t.bilibili.com/993204517145149459
2024-10-27 12:00,VIDEO,杀戮尖塔—主播能再讲讲3滴血单精巧过带火乐嘉的故事吗?,,https://t.bilibili.com/992838487151476753
2024-10-26 12:00,VIDEO,杀戮尖塔—经典一张终结技杀穿尖塔！猎豹经典被低估的攻击牌！,,https://t.bilibili.com/992467474982109217
2024-10-25 12:00,VIDEO,杀戮尖塔—粉丝：进行一次意义不明的SL然后似了！豹豹：毒种还有书接上文是吧！,,https://t.bilibili.com/992096312484691984
2024-10-25 12:00,FORWARD,,恭喜@凉柒OwO@焦焦焦-焦卡@无限-空间中奖，已私信通知，详情请点击抽奖查看。,https://t.bilibili.com/992096222288281624
2024-10-24 12:23,VIDEO,杀戮尖塔—豹豹：警惕新型毒种蔓延 ！已出现第一位受害豹！,,https://t.bilibili.com/991731309007077412
2024-10-23 11:54,POST,,说好的白嫖游戏来啦[星星眼]！感谢@骰子浪游者 的游戏key！ 近期新出的卡牌肉鸽神作！实况在这 BV1iuypY3EFr 互动抽奖 希望大家喜欢~~ 再次重申 不是商单！是真好玩[doge_金箍]！,https://t.bilibili.com/991352514363260949
2024-10-22 18:00,VIDEO,骰子浪游者—好玩！国产肉鸽新秀 终于不是尖塔mod了！,,https://t.bilibili.com/991075836892282885
2024-10-22 12:17,VIDEO,杀戮尖塔—开局三诅咒还能爽种？看完直接孝死了！,,https://t.bilibili.com/990987588203446289
2024-10-16 12:00,VIDEO,杀戮尖塔—粉丝：诶我不说！ 豹豹：盖亚！有埋伏！快退口牙！,,https://t.bilibili.com/988756464304652374
2024-10-15 11:18,VIDEO,杀戮尖塔—粉丝：我就算算命！豹豹：偶遇罕见命格，拼尽全力艰难战胜！,,https://t.bilibili.com/988374766321664065
2024-10-15 11:12,POST,,今晚九点飞机去海南办事[doge_金箍] 快一年没出远门了，稍微陪老白夕逛逛！ 大概一周内只能笔记本小播。今日无豹，要记得想我[大哭][大哭] 附最新的封面图图[给心心],https://t.bilibili.com/988373078399516673
2024-10-05 10:16,VIDEO,杀戮尖塔—白夕Seal10月录播合集！,,https://t.bilibili.com/984647877129142327
2024-09-26 12:00,VIDEO,冰汽时代2—最高难度圣母流无死伤无规则无激进473周速通完美和解结局实况解说 最佳公式开局流程讲解,,https://t.bilibili.com/981334842684735489
2024-09-25 13:57,POST,,噶人们今天浅鸽一下，录播已传合集。 明天更个最近在玩的游戏实况解说[doge_金箍] 是豹豹第一次b站传视频的游戏的续作，流程很长 所以今晚无豹[委屈][委屈] 发个可可爱爱直播间封面补偿下[脱单doge],https://t.bilibili.com/980993852126003223
2024-09-23 14:59,VIDEO,杀戮尖塔—白夕Seal9.7333月录播合集！,,https://t.bilibili.com/980267848035205128
2024-09-14 18:00,VIDEO,杀戮尖塔—粉丝：174连豹毙剧毒种！豹豹：没有冒充机器人防哈导致的！,,https://t.bilibili.com/976974690465611796
2024-09-13 18:00,VIDEO,杀戮尖塔—粉丝：86连豹毙剧毒种！纯在匕首雨！ 豹豹：啊？我打六火？,,https://t.bilibili.com/976603588087250998
2024-09-11 18:00,VIDEO,杀戮尖塔—天才点播：再次四世同堂连续剧！豹豹：我说机器人＞观者你能反驳吗？,,https://t.bilibili.com/975861344719863809
2024-09-06 10:13,FORWARD,,久违的手绘可爱女鹅[给心心][给心心]这也可以手搓！[星星眼][星星眼],https://t.bilibili.com/973885719906877441
2024-09-03 12:00,VIDEO,杀戮尖塔—粉丝：xbx26连断连毒种！豹豹：芝个值260连！,,https://t.bilibili.com/972799887775105040
2024-09-02 12:11,VIDEO,杀戮尖塔—白夕Seal9月录播合集！,,https://t.bilibili.com/972431594295918599
2024-08-26 11:08,VIDEO,杀戮尖塔—粉丝：罕见火蛋开大毒种！豹豹：一个种子俩人点的含金量！,,https://t.bilibili.com/969817874796380201
2024-08-22 14:51,VIDEO,杀戮尖塔—白夕Seal8.5月录播合集！,,https://t.bilibili.com/968390828933251141
2024-08-21 11:26,VIDEO,杀戮尖塔—粉丝：必须把这个毒种搞里头！豹豹：豹毙两次，这对劲吗孩子？,,https://t.bilibili.com/967966937171623945
2024-08-07 12:00,VIDEO,杀戮尖塔—粉丝：500h萌新打了一整天！海豹：哈基豹炭烤了3小时！,,https://t.bilibili.com/962780506394460224
2024-08-05 12:00,VIDEO,杀戮尖塔—粉丝：纯沙包机器人！豹豹：小毒，但是炸都气肺！,,https://t.bilibili.com/962038413377142784
2024-08-03 23:12,POST,,最近直播间发不出弹幕但没任何提示的都是叔叔的问题哦，一般修改其中几个可能敏感的字或者重发能发出来，实在不行隔天就会恢复正常。看到好多私信问我发不出弹幕的，甚至还有下面这个小白夕直接给主播拉黑了[笑哭][笑哭],https://t.bilibili.com/961469506294644737
2024-07-31 08:39,VIDEO,杀戮尖塔—白夕Seal8月录播合集！,,https://t.bilibili.com/960131164668952583
2024-07-30 12:03,POST,,基米！[星星眼],https://t.bilibili.com/959812757018902552
2024-07-28 13:10,VIDEO,杀戮尖塔—尖塔冷知识特别篇：24年还有塔学大发现！我是真的渴了！,,https://t.bilibili.com/959087826673074180
2024-07-20 12:00,VIDEO,杀戮尖塔—粉丝：155连胜折戟剧毒种！豹豹：纯赖着不死，基米！,,https://t.bilibili.com/956101127926972482
2024-07-15 12:00,VIDEO,杀戮尖塔—白夕Seal7.5月录播合集！,,https://t.bilibili.com/954245685084946473
2024-07-15 12:00,VIDEO,杀戮尖塔—粉丝：三费烂牌没救战！豹豹：噶人们什么都不要拿！全都没有用！,,https://t.bilibili.com/954245624721571865
2024-06-30 12:00,VIDEO,杀戮尖塔—粉丝：没有一点过牌战！豹豹：血战3小时！艰难取胜！,,https://t.bilibili.com/948679270027231267
2024-06-29 12:00,VIDEO,杀戮尖塔—天才点播：粉丝：要100卡大卡组猎！豹豹：我有健忘症！,,https://t.bilibili.com/948308347828830215
2024-06-28 16:22,VIDEO,艾尔登法环—dlc黄金树幽影轮椅探险记！,,https://t.bilibili.com/948004805282889766
2024-06-25 12:00,VIDEO,杀戮尖塔—粉丝：能过史莱姆倒立拉X！豹豹：已通过，期待开播！,,https://t.bilibili.com/946823839598247991
2024-06-25 03:00,VIDEO,杀戮尖塔—白夕Seal7月录播合集！,,https://t.bilibili.com/946684854467035141
2024-06-17 00:09,FORWARD,,记得给小海豹遮住眼睛的长毛剪一下，效果堪比整容[脱单doge][脱单doge],https://t.bilibili.com/943672025127321618
2024-06-15 12:00,VIDEO,杀戮尖塔—无限构筑讲解教学！累计已鸽：2年！超级耐催王！,,https://t.bilibili.com/943112979299172448
2024-06-13 12:55,VIDEO,杀戮尖塔—第四届每周日豹杯！ 本期金句：雨不会一直下！头会！,,https://t.bilibili.com/942384978016075796
2024-06-13 12:00,VIDEO,PVZ杂交版—关于为什么我觉得杂交版真的是一款十分失败的游戏！,,https://t.bilibili.com/942370860720717892
2024-06-09 12:41,VIDEO,PVZ杂交版—VIP坚果2困难一遍过教学！可惜我不会玩PVZ，不懂这把的含金量！,,https://t.bilibili.com/940897063951925287
2024-06-08 11:02,VIDEO,杀戮尖塔—粉丝：5月4号的点播7号就打到了！ 豹豹：毒种尝尝我的完美打击吧！,,https://t.bilibili.com/940500677090607145
2024-06-07 12:34,POST,,"第四届《每周日豹杯》要开始辣！正好赶上高考周！高考学子加油捏！[打call] 1.比赛每周日或隔周日举办！第四届也就是本周日 6.9号晚上6点开始！[脱单doge] 2.基本赛制为8人单淘bo1,8-4-2-1共7局bo1，基本规则沿用思豹尔杯比赛规则，但棱镜奖时略为削弱，具旧规则动态体看评论区置顶链接！[妙啊] 3.奖金暂时为：7位参与奖40元和冠军基础200元，每次蝉联冠军奖金额外+100元。终止连胜的选手可以立刻额外获得败方累计额外奖金的一半并重置到基础奖金。[打call] 但连胜会很难哦！如果连胜达到2，下届决赛升级为bo3。同时夺冠会让下届比赛全程开局选项有一项不可用，需在每局开始前决定（不含换4 例如2冠王下届比赛开局选项将全部在游戏开始前决定） 奖金会根据大家的参与度可能有后续调整！上届冠军为：@星下秋月 [OK] 4.报名方式为直接私信豹豹@白夕Seal， 小白夕牌子，往届猫粮杯思豹尔杯选手和脸熟高手优先，如果私信不到可以在评论区回复。 最终解释权归豹豹所有[大笑] 完全没有竞速经验的选手也可以尝试报名萌新组，萌新组专门设有2人，会在八强赛必定相遇。每届都积极报名会提高入选概率，也有可能成为日后大规模赛事的邀请函[脱单doge] 同时每届比赛会尽量避免上届除冠军选手重复参赛，即冷却期一届[冷] 5.每届邀请的解说嘉宾阵容都会更替，希望可以把日豹杯办成塔区定期团建的舞台！[脱单doge] 本届也会有重量级嘉宾到场哦！ 6.本届特殊规则为：猫猫喜欢大的—卡组超过25卡可减时1分钟，此后每多5张牌减时0.5分钟！ [脱单doge] 我们周末再见！",https://t.bilibili.com/940153154122547235
2024-06-05 15:25,VIDEO,植物大战僵尸杂交版—这是豹才能打出来的焯作！,,https://t.bilibili.com/939455110268846096
2024-06-03 15:24,VIDEO,杀戮尖塔—白夕Seal6月录播合集！,,https://t.bilibili.com/938712772650205223
2024-06-02 12:00,VIDEO,杀戮尖塔—天才点播：打击防御不能烧不能删战！ 豹豹：还有这种好事？,,https://t.bilibili.com/938288927887851607
2024-06-01 13:16,VIDEO,杀戮尖塔—粉丝：战士也打不过的大呃虫！  豹豹：完美打击爽种？,,https://t.bilibili.com/937937599563038788
2024-05-31 12:00,VIDEO,杀戮尖塔—天才点播：大型连续剧之四世同堂！前人创业！后人乘凉！,,https://t.bilibili.com/937546753218969648
2024-05-27 23:20,POST,,最近的可爱图图！[脱单doge][脱单doge] 好可爱哦[星星眼][星星眼][星星眼],https://t.bilibili.com/936237591586406449
2024-05-24 16:23,POST,,昨晚加班到深夜两点！第一次突破200舰！[星星眼][星星眼]塔区和萌宠区最光明的一天！！！ 谢谢大家长久以来的资瓷！三年来非常值得纪念！[给心心] 不过昨晚主豹太拼命了！嗓子哑哑了，嗓嗓，痛！[酸了] [2024]最后提醒小海豹的领取要舰长群群公告登记！B站航海回馈这次仅做展示不在那边收集地址! 请没有进群的舰长尽快查看自动回复的私信入群查看哦！[脱单doge] 本次地址登记26号截止，到时一个月内将开始包括天选的礼物发货[妙啊],https://t.bilibili.com/935016965922095129
2024-05-22 12:09,VIDEO,杀戮尖塔—粉丝：29层没输出毒种！ 豹豹：罕见狗圈抗压机！,,https://t.bilibili.com/934209374672388104
2024-05-21 12:00,VIDEO,杀戮尖塔—豹豹不等式秒了！ 狗圈≠不能转！狗圈全款日晷战！,,https://t.bilibili.com/933835892869562584
2024-05-20 13:49,VIDEO,杀戮尖塔—第三届每周日豹杯！ 壮哉冠军以凡人之躯挑战神明！,,https://t.bilibili.com/933493085795516417
2024-05-17 12:00,VIDEO,杀戮尖塔—粉丝：给我把a15搞10分钟里头！ 豹豹：a20nosl略有余力9分钟碎心！,,https://t.bilibili.com/932351509238120470
2024-05-17 08:54,VIDEO,杀戮尖塔—白夕Seal5.5月录播合集！,,https://t.bilibili.com/932303641846480914
2024-05-17 07:29,POST,,"第三届《每周日豹杯》要开始辣！[星星眼]这两天生日会点播豹达99+加上饲养员住院，只能最低限度维持比赛惹！[委屈] 1.比赛每周日或隔周日举办！第三届也就是本周日 5.19号晚上6点开始！[脱单doge] 2.基本赛制为8人单淘bo1,8-4-2-1共7局bo1，基本规则沿用思豹尔杯比赛规则，但棱镜奖时略为削弱，具旧规则动态体看评论区置顶链接！[妙啊] 3.奖金暂时为：7位参与奖40元和冠军基础200元，每次蝉联冠军奖金额外+100元。终止连胜的选手可以立刻额外获得败方累计额外奖金的一半并重置到基础奖金。[打call] 但连胜会很难哦！如果连胜达到2，下届决赛升级为bo3。同时夺冠会让下届比赛全程开局选项有一项不可用，需在每局开始前决定（不含换4 例如2冠王下届比赛开局选项将全部在游戏开始前决定） 奖金会根据大家的参与度可能有后续调整！上届冠军为：@星下秋月[OK] 4.报名方式为直接私信豹豹@白夕Seal， 小白夕牌子，往届猫粮杯思豹尔杯选手和脸熟高手优先，如果私信不到可以在评论区回复。 最终解释权归豹豹所有[大笑] 完全没有竞速经验的选手也可以尝试报名萌新组，萌新组专门设有2人，会在八强赛必定相遇。每届都积极报名会提高入选概率，也有可能成为日后大规模赛事的邀请函[脱单doge] 同时每届比赛会尽量避免上届除冠军选手重复参赛，即冷却期一届[冷] 5.每届邀请的解说嘉宾阵容都会更替，希望可以把日豹杯办成塔区定期团建的舞台！[脱单doge] 6.本届特殊规则为：战士用灼热 猎手用毒 机器人用非球非药水遗物伤害 观者用点穴 结束除一层boss以外的boss战可在最终成绩减时1分钟，限一次。对机器人来说应该是白送吧，机黑说话！ [大笑][大笑]",https://t.bilibili.com/932281673089810450
2024-05-16 12:00,VIDEO,杀戮尖塔—粉丝：新挖的毒种！ 豹豹：以后打击干双精英不收！,,https://t.bilibili.com/931980424082620455
2024-05-15 13:48,POST,,开始收集卡牌diy！ 你做牌牌 豹豹评！ 最近考虑开个视频新坑，目前只收集卡牌diy，直接在评论区投稿即可，会采取部分上视频来让豹豹给出你这张牌在原版游戏中的大致评价和地位。可以通过和你的想法对比来学习一下理解！[doge][doge]（比如你觉得强的豹豹不一定认可） 敬请期待哦！[给心心],https://t.bilibili.com/931637363552026661
2024-05-15 12:00,VIDEO,杀戮尖塔—粉丝：排队了一个月的发酵毒种！ 豹豹：罕见解法破腌入味毒种！,,https://t.bilibili.com/931609338875740323
2024-05-14 17:08,POST,,饭没吃着 钱扣20多 豹腿也熟了[委屈][委屈][委屈][委屈][委屈][委屈][委屈][委屈][委屈][委屈],https://t.bilibili.com/931317659055685650
2024-05-14 13:57,VIDEO,杀戮尖塔—粉丝：没冰球二层开摆！ 豹豹：没事反正集中也没有！,,https://t.bilibili.com/931268490288955412
2024-05-09 15:39,FORWARD,,超可爱的豹耳开关[给心心][给心心],https://t.bilibili.com/929439388253814804
2024-05-06 18:41,POST,,知不觉五一马上就要结束啦，正如豹豹其实也已经开播三年多了，距离从小看到大的主播又进一步！再次感谢大家长久以来的资瓷![给心心][给心心] 记得5.7号来看超绝无敌可爱女鹅新衣服哦！[脱单doge] 那么 今年豹豹依然准备了许多小礼物送给大家！尤其是今年的小海豹豹豹毛绒玩偶！一共定做了300只，但豹豹决定私藏10只mohumohu摆满一床开豹趴！[喜欢]真正的同款豹豹抱抱豹豹哦！[给心心] 今年的生日会礼物！ 1.凡4.7-6.7在舰的舰长都可以逮捕毛绒小海豹一只！并在5.4-5.21期间提前上舰每月舰长可以多逮一只！[星星眼] 2.凭航海记录中累计3个月舰长并5.4-5.21在舰可获得2024款女鹅双面等身豹枕（仅枕套）！ 3.凭航海记录中累计6个月舰长并5.4-5.21在舰，如果去年没有拿到，可直接获得2023款女鹅双面等身豹枕复刻（仅枕套）！ 4.提督可获得过往全部实物礼物含：一.锤子小海豹玩偶 二.2022 2023 2024三款等身豹枕 三.新的毛绒豹豹玩偶 四.豹豹屁垫 五.点播游戏或一起玩！六.封你为豹白大将军！[辣眼睛] 5.额外百舰福利：首先当然是我们滴bigbigV标志，每周日豹杯啦！ 并且5.7-5.21期间上舰可额外自选一次锤子小海豹或小海豹屁垫之一！[给心心] 6.直播期间也会通过天选抽奖随机掉落各种礼物，大家记得要来捧场哦！ 感谢大家的资瓷！希望豹豹可以给你的生活带来快乐！新的一年也要继续抱豹哦！明年的生日会应该就可以玩到尖塔2啦，双倍期待喵！生活会好起来滴！ [脱单doge] 今天惯例年假一天哦 明天见！[打call],https://t.bilibili.com/928373141145649223
2024-05-06 12:16,VIDEO,杀戮尖塔—第二届每周日豹杯合集！ 建议更名为豹笑红温压力杯！,,https://t.bilibili.com/928273781370126338
2024-05-04 12:12,FORWARD,,第二届本周日豹杯的选手已经确定为@和煦光流 @花华c @中二少年恶魔之名 @星下秋月 @鲸鱼座的あお星 @柚木_木 萌新组二人为：@TWDBT @网瘾少年日常生活 [脱单doge] 萌新组目前的标准为：至少全进阶20，但没有往期各种赛事的竞速经验 本届嘉宾请到了罕见的美少女@网瘾少女日常生活 一同解说[星星眼] 嘉宾每届都有更替，猜猜下届是谁？ 同时没有报上的选手也不要灰心，多报几次豹豹就不忍心涮你了[给心心] 还请继续关注哦！[OK],https://t.bilibili.com/927530653245767699
2024-05-03 09:26,POST,,"第二届《每周日豹杯》要开始辣！[doge] 大家五一有没有快乐鸭！[大笑] 1.每周日或隔周日举办！第二届也就是本周日 5.5号晚上6点开始！[给心心] 2.基本赛制为8人单淘bo1,8-4-2-1共7局bo1，基本规则沿用思豹尔杯比赛规则，但棱镜奖时略为削弱，具旧规则动态体看评论区置顶链接！[星星眼] 3.奖金暂时为：7位参与奖40元和冠军基础200元，每次蝉联冠军奖金额外+100元。终止连胜可以立刻额外获得败方累计额外奖金的一半并重置到基础奖金。 但连胜会很难哦！如果连胜达到2，下届决赛升级为bo3。同时夺冠会让下届比赛全程开局选项有一项不可用，需在每局开始前决定（不含换4 例如2冠王下届比赛开局选项将全部在游戏开始前决定） 奖金会根据大家的参与度可能有后续调整！[OK] 上届冠军为：@和煦光流 4.报名方式为直接私信豹豹@白夕Seal， 小白夕牌子，往届猫粮杯思豹尔杯选手和脸熟高手优先，如果私信不到可以在评论区回复。 最终解释权归豹豹所有 5.附加规则：第二届特殊规则—我让你挣点你二龙吗？[偷笑] ：游戏结算时每剩余100金币减时0.5分钟。如果携带900以上巨款去世，豹毙三层boss按通关算，时间以离开三层末火堆计时 豹毙心脏按通关算，时间以击败矛盾计时。如果应用豹毙规则，不再应用0.5分钟减时效果 祝大家假期愉快喵！ 5.7生日会动态也会在今日或明日发出，敬请期待[星星眼]",https://t.bilibili.com/927116631279140899
2024-04-30 12:30,VIDEO,杀戮尖塔—粉丝：粉丝的粉丝豹毙毒种！豹豹：可能是没有学习机器人战斗法导致的！,,https://t.bilibili.com/926051015547944994
2024-04-30 12:22,VIDEO,杀戮尖塔—粉丝：一层没一点攻击牌！ 豹豹：那你不会构建映射吗！,,https://t.bilibili.com/926048790740205641
2024-04-29 13:47,VIDEO,杀戮尖塔—豹豹：往日机机百连巨毒种！ 豹豹：罕见重（编程）解毒机！,,https://t.bilibili.com/925699773107798017
2024-04-25 12:00,VIDEO,杀戮尖塔—很喜欢直播间的氛围！主播辱骂，弹幕坑害，像是真正的仇人！,,https://t.bilibili.com/924187669746942231
2024-04-25 11:15,VIDEO,杀戮尖塔—白夕Seal5月录播合集！,,https://t.bilibili.com/924176167814037511
2024-04-24 12:00,VIDEO,杀戮尖塔—粉丝：打了4次没出二层！ 豹豹：怎么难点在三层！,,https://t.bilibili.com/923816584567324695
2024-04-22 09:09,POST,,恭喜@和煦光流 成功夺得首届每周日豹杯的冠军！同时以机器人取胜额外斩获50g成功豹出附加奖励！ [妙啊] 本届名场面[脱单doge] 某猪挣了1178花了69 你是怎么做到的？ 棺材价值1109！超越了全球99%的机器人[星星眼] 第一届周日豹杯可惜碰巧豹豹遭遇重感冒不是很在状态，但我们不远后的下期再见！[doge] 录播指路 BV1vD421H7aK,https://t.bilibili.com/923030485299363844
2024-04-21 22:33,VIDEO,杀戮尖塔—第一届 每周日豹杯！赛事录播！,,https://t.bilibili.com/922866567907115013
2024-04-21 16:32,POST,,每周日 豹杯—补充规则：[脱单doge] 1.冠军保送下期 除非自己弃权 2.人选上尽量避免连续重复参赛 3.从下届开始会专设2人萌新组，也就是至少有两位小萌豹，8进4阶段必定对战 萌新组进阶可自行商定 甚至不限墙缝[歪嘴] 4.参与过往期思豹尔杯（包括海选） 猫粮杯 带小白夕粉丝牌会提高入选率[妙啊] 5.棱镜分值下调1分钟 碎心成功由4-3分钟 通过三层由2-1 分钟 本周8名选手为：@网瘾少女日常生活 @芬达不滑稽 @柔然i @橘予猪 @我在非洲的前期 @kono歪比巴卜 @QAQ白笙 @和煦光流 这周末有点重感冒，但是今晚豹豹还是会到场[给心心]期待选手们的精彩表现喵！今晚6点不见不散！,https://t.bilibili.com/922773624812732425
2024-04-21 12:00,VIDEO,杀戮尖塔—粉丝：红绿灯没输出毒种！ 豹豹：青梅不就够了要什么天降！,,https://t.bilibili.com/922703359103729748
